text,label
Enga thala.stzit parvaila avar gethana kuralila summa kalakuraru pa thala da,0
Surya vathu mairavathu nethan than thalaiva nadipin arakkan,1
Unlike Pandravan ellam Saman Thukie (Seeman) group .,4
Naa trailer ah thalaivar kaga pakka varala..vj sethu anna kaga than pakka vandhurukken..🤩,0
"Lokesh Kanagaraj fans, leave a like",1
Superstar Rajnikaant nahi Akshay kumar hai..title theek karo movie walo,4
Trending.. La.. Naanga.. Thanada.. No.. 1,0
Thala ku aaga dhaan padamae pola,0
Pariyerum Perumal Ku award varala but next time indha movie Ku kedaikanum.,0
Amaa eppa yenna ..panna..poromm ....ahaaaa      ...Sweet ....sapdaa poroomm.......,0
kaidhi vera lvl trailer idhaa dewali kaidhii dhaa king,0
Thalaivaaa verithanam .........apdye chumma therikkavidra,0
The end by chiyan “you kena tunggu lebih lama lagi untuk thosai”!!! Rocking b***h!!,0
Love u THALA DULQUER SALMAAN FANS KERALA,0
Nan thalaivre tralare ra 40tamies Ku mela pathuten I am whating asuran,2
102 k views 151 k likes,2
0 haters in world chiyaan vikram,0
Marana maass thalaivaaa i love you sir,0
Yenga anna yeppov super hero dhan,0
Bro thalapathy fans kuda nalla irukku nu solranga romba happy ya irukku,0
Cinema kàndathinnuu shashaammm trailer kannunnnaa arengillummm ondoo,4
Thala and yuvan ..like ha therika vidungada pasangala...bgm vera level ..,0
Trailer pala thadava parthavanga mattum our like,0
Video Pakrathuku munnadiye Like pannavanga mattum Kai ah thookunga,0
801k  Naraya naraya naraya naraya naraya naraya!!!!,0
I am waiting vera level trailer i ever seen,0
Maranam maranam maranam last bgm therikkudhu gv bro vera level,0
Yevanavathu Yuvan BGM pathi pesurangala nu paaru..,2
Viswasam teaser ku wait panravan like podu,2
Super star petta pongal  petta paraak,3
Thalaivar + ThalaivARR =,0
"Oruthara mela nenga viswasam katrathukaga,inoruthara yen asinga paduthuringa....... Sema",0
Mass mass mass mass mass mass mass mass mass mass mass mass,0
0.42 bgm vera level gvp.....Vetri maaran no words,0
Antha padatha vida... intha padam nalla irukum poliye,3
Wow nice trailer rajini kant super star,0
Thalaivaaaaaaaa 7 days to go Thalaivaru tharisanam,0
Comment pakka vandha nanba nanbigal like pannitu pooga,3
Today trailer paaththu padam paakka wait panravangka like podungka.,0
adichu under wear oda  oda vitralama,3
Ratchasan music Mari eruku startngla 🤔🤔enaku matum Tha apdi thonutho,1
Ithu Peru thaan pakka mass.....woww goosebumbs,0
Viswasam trailor 2 hrs la vandha like kooda indha trailor ku ithana naal la varala,2
Fully rajinism ... Thalaivaaaaaa mass.. fdfs Kalakata poguthu.... Thalaivaaaaaa,0
Paeru DHANUSH'u! National award winner DHANUSH'u! Kaelvi patrukeengala! Verithanamaa waiting for ASURAN,0
Thalaiver mass super  star rajini,0
Vetrimaran erukara varaikum Dhanush ku no tension,0
Nanba sekaram like 1m kontu vaaga,0
Karthi padathula ithu oru nalla padam,0
Krish movie fans like here  🤙,2
tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa,0
Chiyaan vikram sir i like u r costume i like u r moment,0
Inum 1m likes  kuda varala  🤣🤣,0
Semmaya erukku.. Trailer... Enga anna eppovum grate hero dha... Love you sk anna....,2
Ne ala vijay muturatha kudikerked tha laki,1
Petta movie pakka Yarellam Wait Panringa,3
Srk fan plz dislike tha video,0
Last vara dialog thavaravera onnum edupadala. Movie ya paathutu comment pandren,1
Will blockbuster Yes - Like  No - Comment,3
1.18 Yaarlam  TeeJay ah Patheenga?,0
Hindi la U/A certificate. Tamil la U certificate. Yepdi da dei? Yellarum India la thaane irukkom?,2
Valimai kku wait panravanga thatra likes ah,0
Aiyooo ithu petta illa thalaivar settaaaayena style yena alaga katirukanunga semmaaaa,2
Marana mass thala end fight vera level look semma mass ah eruku,0
Movie la night shots neraya iruku,0
Chindhamani kolakkes.   ....like podra,1
yaar ellaam thala ah theater la paarka marana waiting la irukinga oru like podunga,0
Jan 10 ke Pongal start aakuthu,2
Wow wow wow... Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa....... proud to be every Indian... <3 thanks to shankar sir and holl team...,2
Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar. Vera level pavam,1
Super. 1 like is equivalent to 100 likes.,3
Oruthar Mela Neenga Viswasam kaatrathukaga Innoruthar enn Asinga paduthu ringa,2
Rajini sir telugu fans like,0
Last dialogue is a hint to his fans... Thala mela visvasam kaatrathuku thalapathy ya asinga padutha koodathu,0
Trending in sri lanka.. I am very happy. Hit like..,0
#NO MEANS NO  THALA  DIALOUGE DELIVERY SUPER,0
Oruthar Mela Neenga Viswasam Kaattradhukkaga Innoruthara Yen Asinga Paduthuringa,2
Nenu ee movie chusanu super movie,4
Yarellam morning wake up aanathum trailer paakka vanthinga???,0
Our sirappaana taramaana movie book panna poram,0
semmmmmmmaaaaaaaaaaaa performance thala Mr.Ajith sir........... Good,0
Pongal ke confirm sweet sapada porum,0
Indha pongaluku release ana  Adutha pongal Vara odanumndravanga like podunga.,0
Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala,0
"Ajith solra Last line,  idha yavadhu pathu thirundunga da dai",0
T h a l a,0
super star na Marana mass thaan,0
jaby Koay ka reaction aya rahega abhi tak,4
Thala awwsm n u1 bgm rocks,0
Indha padam pengalukanadhu nalla samooga seerkeduku edhirana padam Ner konda parvai wow awesome thala ‍‍‍‍‍‍,0
"HIGHLY EXCITED WAITING FOR KARTHI, SAM CS BGM",0
82k watch but 115k likes,2
"Classss , massssu , Pattayakelapum makkal Selvan  Semma trailer Vjs dialogue masssu ultimate Geththu pa namba màkkal Selvan",0
"Wowowowowoowowoowowoowo, lets go superstar, love u rajini sir",1
Yosikkama bhagubali movie da comber pannalam Vera level la irukum paru,0
Pattaya Kilaputhupaa trailer... !!!!! Get Rajnified  !!!,0
Thala irukum pothu ethuvum nadakathu. Thala kaakum pothu erumbum thudikathu. Thala Tucker doi,0
"Jithu- kaali- singaar singh veri Aatam, jan 10 mark the date , king  arrives",0
oruthar mela neenka viswasam kaddurathukkaka innoruthara en asinkapaduthurinka! true line for some ajith fans and vijay fans!,0
Netru - super star   Indru - super star   Nalai -super star   Endrum  SUPER STAR,0
ye film 3000 carore paar karegi keval india me double Blockbuster movies   toofan aa jayga thiyetar me,1
Dhanush - Vetrimaran - Gvp Yarrukellam intha combo pidikum,0
"Great vfx, ugly protaginist... Looks like a joke !",1
Va thala ni va paddaya kilappuram,0
Sk Anna haters Like here 🤣,1
Haiyya jolly  Night kulla 15 million views thandidum,0
1:30 na indha scene kagave Trailer ah marubadiyum marubadiyum pathutu irukan thalaivar oda WoW moment,0
Superb next surprise.... cinematography romba nala iruku,0
"Ama athu enna last la loose motion pora Maari nadanthu varathu..,",1
pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,0
Ena Pangalikala Return No.1 Trending KonduVaralama...!!!  Link Ah Share Panunka 1M Likes Adichu Akanum..,0
Otha  tharamana sampavam diwali ku iruku   ...bigil  valakqm pola  oo ooothan🤣🤣🤣🤣🤣🤣,1
Krish #part 3 vanthudicha  iyooo ithukku dha ivlo naal wait pannittu irunthan    Negalum ithukku dha wait panringana  Sollunga,2
Oru oru move ila # sticker iruku. Dove Style.,3
Visvasam trailer oda namba thailaivar trailer tha naala iruku nu solravanga like podunga,3
Intha yr Diwali inum mudiyala Nov 29@diwali,0
3 hours agidu 1 million varala,0
Akshay kumar 1st dialog olunga kekala... Ennadu paah adu ??? Cell phone vechu irruka ovovruthanu....????,2
Ith thanneyalle ithrem kaalam aayt nammal kand kond nikunnath,4
After viswasam trailer.....  Hit like,3
"Appaddi yellaam nadakaath,nadakka koodaath....ufffffthala appadiye vere track",0
Mass ivara minja yarum illa porakavum illa,0
DHANUSH AND VETRIMAARAN THE ORIGINAL ASURAN,0
Thlivarku trilar ra vida teaser than semaiya iruku,0
If anyone saw teejay in it....,0
kannilla rajini rasika mudhevikala....poi savingada....intha vfxiku athuthan nalla mudiva erukum,2
Enga thatha irruka varaikum neraya neraya nadakathu da  ellam ajith pathupan da,0
Intha vayasaana kaalathla intha kelattu payaluku idhellaam thevaiyaa Kumaaru ???,1
Tamil natula evalo prechena poitu irruku ithu Roomba mokiya ma porali daa,1
Best makeup (getup) for rajini after Shivaji film!!,0
Adichi under wear oda oda vituruvean lol,3
luv u ರಜನಿ... luv from Karnataka,4
Trailer bangam youv shankar yepaya ni ippadi oru padam rajini vechi yeduka pora yepapar robo gobo ni poya,0
Neerkondaparvai bgm Mathiri irukku gv why,1
Thala&YuvaN  Vera level ....   #ipdi neraya neraya neraya nerayaaaaaaaaa....,0
Thala acting Vera level neraya neraya neraya neraya neraya dialogue awesome mass &class.,0
Thalaivar ku 35k dislikes ah epdida manasu varuthu ungaluku  sleeper cells ugala,1
Ennada bomma padam mathire irukku enna kandravi anim ithu,0
Appa enna stylish thalaiva. Marana Mass,0
0:37 Vivek Siva Mervin Solomon Magical Voice,0
You kena tunggu lagi untuk tahu saya,4
Sarkar teaser gave much better results in 24h,1
400k++ likes in 5 million views...,0
Semma mass rajini sir love you,0
Marana massss.........  Thalaivarr  pwoli..... Katta waiting....,4
Rajini daaaaa Rajini !!! Chumma athiruthu,0
E ka Bawasir Bana Diye ho,0
are you virgin scene iruka,0
Marana waiting for nkp fdfs ku,0
Ivaruku vayasu agala vayasu koranchukitu iruku,2
King maker thala .... wonderful hero...love u thala ....love u love u love u.....,0
Mega sod power renger vfx looks like cartoons,1
467k views one hour mela change aagamale iruku something happened?,0
Epo da kondi varuvinga 1.4 Million like,0
U kena tunggu lebih lama lagi...  Untuk tahu saya ...,4
To those who disliked =  Oruthar meala vishwasam katurathukaga inoruthar ah yen asinga paduthuringa???? 🤕,0
"Dislike options thooki podungaaaaa daw, rendu like option venum Rajinified",1
"Marana maaaaaaas thalaiva . Soooper star .,",0
Idhu yenna da Batman ku vandha sodhanai..,0
Thalaiva marana waiting... Super star mass nu katringa...,0
Kola gaandu la irukkan!  Sweet sapadu porom! Style ah? Naturally...,0
Ajith = h.Vinod= Siva = h. Raja,0
Vijay sethupathi fans hit a like,2
Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema,0
Wowww thala Ajith Kumar is awesome paaaaaaaaa,0
Moodevi nga content paakama dislike podudhunga. Thevangu. Trailer end la correct ah iruku,0
Thalaivar sonna maari sweet sapida poren,0
10 Million view's kooda varala nu Vijay fans kalaaikraanga ..plz thala fans 10 M views vara vainga..inaiku kulla,0
Naaangalaum pakkaathan poorommmm...... Engee thalaivar odee aattaatheee,0
Apdiea innum knjm dhn Shankar sir. Avengers ah beat panniralam.... Move on Fire,0
Mass mass maas mass chiyaan Vikram,0
Inniki 10.5 million views reach panlama pangalingala adichi thookalamaa,1
ಜಜಠಷಬ ಜಗಳ ಡಬ್ಬ ಜೇನು ರುಚಿ ಖ ಉಜ್ಟ್ಚಿ ಖ್ಠಿಞ್ಝ ಉಜ್ಟ್ಚಿ ಛಿಜ ಖ್ಠಿಞ್ಝ ಈ #nkp ಬಠಪಢಝ ಜಂಅಂಇ ಋಋ ಡಘಫಫಝ ಡಝಫಷ ಢಘಟಗಙಬಷಢ,4
wow Is Movie 3Million   View 175k Like Best luck Bikram Sir Fan Likr Here,0
Telangana.    Ajith fans oka like vesukondi,3
U1 + thala mass....Bgm  🤩🤩🤩,0
Cant wait thalaivare  Thookkudurai alappareyum pakkanum,0
Thalaiver  Thalaiver thaaa Vera pechaaa  Kedaiyathu  Pettai daaaa,0
Super padam rajini sir trailare ippadi athirutunna parameter eppadi irukkum,0
Kovilpatti pasanga lam like podunga la..,0
Waiting... thalaa katta fan from Kerala Yuvan bgm no rekshaa,0
Bigil la Vida kaithi trailer maranam,3
trailer Oda last dance than evanoda nejamana character aara mental da evan,0
"Thara Ra,Thara Ra,Thara Ra Raa...1:37 vera level",0
All tamilans fans from keralaKerala loves you all... Tamilan da,0
........THOSE VIJAY FANS COME HERE TO SEE THIS LIKE HERE...........,0
Trending ku late ah vanthalum latest varuvom da,0
Enada mugamoodi 2 va🤔🤔Ange naren inga Arjun....,1
Padam kand trailer kannaan vannnavar undoo,0
2.0 full movie on zee tamil channel,0
Logesh ah nambalam.....nammala (thalapathy 64) yaematha maataru ninaikira.....,0
*Tha vera level dialogue last scene,0
Ellam Avan seyal movie ya ithu,0
Ithu petta pongal...paaka thaana pora intha kaali Oda aatatha...,0
Kola kuthu marana mass thailavaaaa Vera level mass,0
yen dislike pandringa enna pudikala trailer la,0
Danushuku  nigar danushdan   vada chennai 2 eppo varum  chanse illa  thalaiva,2
0.55 to 0.58  Vjs,3
Kis gandu ne dislike kra be,4
Yar yar laam entha trailer ah pathona Hans Zimmer music keta mari eruku nu nanchega,1
White hair eh irundahlum azhagaai theriyum aanazhagan....Thala eppavume ultimate dhan.....,0
0:53 thala ooda looka copy adichutan  daa,0
0:55 vijay sethupathi fans hit like,3
Nitha cinema u da malayalam dubbing e laya,1
sama gandula iruken mudinja Tomorrow movie release pannunga please,0
Men's mass super excited wow wow wow wow wow wow wow🤘🤘🤘,2
Masss Maranam Thalaivaaaa back to #90's Kid Rajini sir...,0
Looks promising but release aagi nalla irundha semaya irukkum,0
Vijay Sethupathi fans hit like here,3
Sivakarthikeyan orae naal la ivulo million views varaee va,1
Fdfs ku poravaga like poduga,2
"sun tv mela kola kaandula irukkom ,,,, rajini mela illa",0
Super btw i am Vijay fan,3
Kaithi thaan intha yr diwali blockbustrr cnfrm,0
Karthi Anna wooda unmayana anbana rasigargal mattum thatra like,0
Why is akshay kumar a crow????,3
Diwaliku sambavam eruku  Like-kaithi  Cmt-bigil,1
Periyavarae.. dialogue la nalla than eruku acting enga? 🤣🤣🤣,1
22:00  Dhanush look  Vera level  Masss,0
"Who r waiting trailer in kannada any kannadiga hit like.......jai karnataka,tamil nadu",0
Padam kandipa block buster . Wishes from Suriya Anna fans,0
Die hard chiyaan fans like here,0
semma thalaiva marana geththa erukinga u always geththu...,0
"Yar south movie jesa movie koi nhi banata ,kya bolu...",4
Ultra ultimate star thala vera level,0
Ajith rasigargal Sarpaka padam Vetri pera valthukkal,0
Trailer half nalla iruku sandhosama iruku innoru half paatha verupa iruku bayama iruku,2
Padam pathuttu vanthu tralier pakkuravagaa like pannungaa,0
"theri mass , therika vitruvoma",0
Thalaiva theivame umma....Sema style sema energy sema marana mass🤘,0
Nkp movie la thala more dialogue pesirukaru thala nadicha movie la nkp la more dialogue erukku waiting nkp movie,2
90s thalaivaaaaaaaaaaa is back in action,0
vera leval   dhanudh   vetri maran  gvp   combo,0
Tha 4 nimishathula 10 k likes thala,0
"Mass means 2.0 Waited for this movement ,also waiting for movie  Semmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmamaaaaaaaaaaaaaaaaaaaaaa",0
Ultimate star  AJITH Kumar vazhaga,0
Inu neraiya peru paakala keep sharing,0
Padam vanthathum 13k dislike pottavaga yellam yea da dislike  pannom nu feel pannanum,0
"Orginal view and orginal like,",0
HIT LIKE FOR VETRIMARAN -DHANUSH COMBO,0
Sivakarthikayen fans hit like button,0
Izu vijay'da trailer'aaha irunda 30 millions aahi irukkum Ajith vayathu jaasthi aichu Adudda padaththilaavazu ilamaya nadichcha nalla irukkum,0
Enna bgm English song la play agudhu,0
Vaa thala nee mattum podhum enaku Vaa Vaa Vaaa....,0
Likes gonna overtake views Dei update pannuga da,0
gethu  naale  thala  dhan,0
Rangaraj pande ipodhan theridhu neenga en thandhi tv la irundhu vandhinga,0
Naanga ujirukkujira viswasam kaadduravanukkaandi jaarajum asinkavum paduththuvam athukku mealajum seivam okya,4
PUBG jaisa robot 2.0 ka game banaya toh main phehel khelunga,4
Epdi national award ipove vangikratha illa aprm neengale kooptu kudupingala,0
0.45 vivek : kuruka intha kousik vantha . thug life kuti moonchi. kuti moonchi army,0
Padam October release Diwali release pannuna bigiluku sanguthan🤣🤣...kaithi vera varuthu 🤣🤣🤣,2
Nice thalaiva  Petta ya Viswasam aa ?,0
Thala intha mathiri padam  neraya neraya nerYaaaaaa pannanum,0
THALA DA VERA EVEN DA,0
Flop agaura movie ku trailer vantha enna varla na enna,1
"Porukiya, rowdya  entha mari Kati thanda nadu nasama pochi",0
En da innum trending la varla?,1
400K likes and 10M views soon,0
Thalapathy 64   Logesh kanagaraj  !!,3
Yevanukavathu pontati kolandha kutty sentiment irundha apdiye odi poidu...kolagandula irken...kollama vidamaten....thalaivar mass....i am eagerly waiting for vj sethupathi maaaaaaassssssssssss,3
times mela pathavanga thatra like button ah,3
Ahaaa Thalaivar style semma marana mass,0
Thalaaaa marana waiting evlo azagha   iruku thala nee,0
100K likes coming soon Just 2K likes needed,3
Rajini ya ivlo style ah pathu rempla naal achu....tnx Karthik suppuraj,0
Enpt pathu Inga vanthavaga like poduga,0
Chiyaan sir vera 11 mass ahh irukuu paaka trailer Hollywood trailer,0
Enada ellam Telugu audience comments.a iruku,3
Ithukum 52k dislikes....ungaluku yentha maathri padam daa edukanum thotuttalaa iruku daa ungalukku,2
Thala super Thala sema mass Thala  3.5 m vivewers,0
I can't stop watching neraya neraya neraya neraya neraya neraya,2
enna yuvan man of steel bgm la vaasam vesuthu,0
Arjun sir and sk padam yeppadi irukkum,0
"Sorry Viswaasam, missed timing.... Indha pongal Petta Paraak",2
vada chennai rajan character ta vitttutu intha padam nadichathuku vjsethupathi room potu aluthurupaaru,1
"Yentha video vanthaalum, likes ah picha yedukura intha digital beggars thola thaanga mudiyila.",0
Poolasappuda ajithkumar un kujigalukku sollu thalaivar kavalargal pathi theriyath 96 appuram poranthavanungale,1
8th yaru yailam leave apply pani irukiga  oru like poduga,0
Yenda athukunu Hindi padathoda trailer konjam kooda maathamma appadiyeva poduvinga,1
Pengale thadavi nadikaravanukkum ...pengal urimai kkga nadikaravarukkum niraiya different irukku...thala for real hero,0
